text,label
"Bildu convierte al Islam en la religión oficial de Pamplona . «¿Por qué el Islam? ¿Cómo me hice musulmana? ¿Por qué es una religión que crece?». Estas son las preguntas y las propuestas de Joseba Asirón para la cultura de Pamplona y los civivox de la ciudad. Lo publica el digital Navarra.com. El consistorio gobernado por Bildu ha programado conferencias sobre cómo hacerse musulmán y las experiencias de una joven de este credo después de perseguir y eliminar cualquier símbolo religioso de tradición cristiana de Pamplona. De hecho, el alcalde de Pamplona junto al resto del cuatripartito de izquierdas emprendió su particular cruzada contra la religión católica y la cultura de Pamplona nada más llegar a la alcaldía y aseguró que a partir de su llegada al poder separaría la religión del poder municipal.",1
"Cada 4,8 segundos una mujer blanca es violada por musulmanes en Europa . Enrique Area Sacristán, teniente coronel del Ejército, no ha dudado en criticar que el Gobierno de Pedro Sánchez destine más dinero a los inmigrantes “que no cotizan” que a “los sueldos de la clase de tropa”. En un artículo publicado en el portal ‘Alerta ",1
"Pedro J Ramírez involucra a Marruecos, ETA y al PSOE en los atentados del 11 M .  El Gobierno de Navarra y su proyecto educativo Skolae, ha sido noticia en las últimas horas debido a la presentación de la actividad ' No me cantes violencias '. Esta iniciativa, dirigida a estudiantes de Educación Secundaria, ha causado mucha polémica e",1
"Hallan una urna sin abrir en Rivas Vaciamadrid cuyos votos otorgan la alcaldía a IU . Solo los maestros y tres nuevos alumnos hablan en español en el Colegio Público de Infantil y Primaria (CEIP) San Cristóbal de Lorca, donde el resto de estudiantes se expresa en árabe dialectal marroquí. Así se lo transmitió ayer en el inicio del curso es",1
"A pesar de que contribuyen con la sostenibilidad, las energías limpias y las energías renovables no son lo mismo. Las primeras serían aquellas fuentes de energía que contaminan poco, como la eólica y la nuclear; y las segundas son aquellas que se encuentran en abundancia en nuestro entorno, son renovadas por la propia naturaleza y emiten pocos contaminantes, como la solar o la biomasa._x000D_ La energía no se crea ni se destruye, solo se transforma. La frase que resume la ley de la conservación de la energía ha acompañado la historia del ser humano. Desde que logramos manejar el fuego, nos hemos vuelto cada vez más expertos en transformar esa energía para aprovecharla. La intentamos extraer del viento y del sol, se la robamos a la fuerza del agua, aprovechamos el esfuerzo de las plantas para almacenar energía química y la buscamos en las profundidades de la Tierra._x000D_ Pero en los últimos doscientos años nos hemos vuelto especialmente dependientes de una fuente de energía única, una que lleva millones de años formándose entre las rocas, a muchos metros bajo la superficie terrestre. Hemos construido un mundo desarrollado y tecnológico en base a los combustibles fósiles, solo para acabar dándonos cuenta de que todo lo que estábamos quemando nos ha colocado frente a uno de los grandes desafíos de nuestra historia (sino el mayor): el cambio climático._x000D_ En busca de salidas a la dependencia de los combustibles fósiles, hemos dado con varias alternativas. En el camino, escuchamos hablar de energías verdes, energías limpias y energías renovables. Pero ¿son siempre lo mismo?_x000D_ Las energías limpias y las energías renovables no son lo mismo. De hecho, si somos estrictos, las energías limpias no existen. Las también llamadas energías verdes son aquellas que no emiten ningún tipo de contaminante ni tienen un impacto negativo",0
" . OVID"" ES ""OVEJA"" EN LATIN. ""COVID"" EMPIEZA CON ""C"", Y SIGNIFICA ""VER"". ""19"" ERA EL NÜMERO DE RENDICIÓN EN TIEMPOS ANTIGUOS C-OVID 19= ""VED A UNA OVEJA RENDIRSE"".",1
Un hijo del presidente Daniel Ortega una figura influyente en el gobierno izquierdista de Nicaragua se ha acercado discretamente a la administración del presidente Joe Biden en los últimos meses en un esfuerzo por volver a comprometerse con Estados Unidos según personas familiarizadas con el asunto.La propuesta de Laureano Ortega llega en un momento en que él y otros miembros de su familia y el círculo íntimo de su padre están bajo sanciones de Estados Unidos y Managua ve a su aliado Rusia cada vez más aislado por Washington y otras potencias occidentales por la guerra en Ucrania.Estados Unidos y Nicaragua han estado en desacuerdo durante años pero las relaciones sufrieron un golpe especialmente duro cuando Ortega un exguerrillero marxista ganó un cuarto mandato consecutivo en noviembre después de encarcelar a varios rivales y tomar medidas enérgicas contra los medios críticos.,0
" . Matan a la madre, la descuartizan y aún con la carne caliente colocan los trozos de la cierva ordenados ponen a la cria detrás y hacen una fotografíe de su proeza Son cazadores, no tienen escrúpulos ni un psiquiatra puede solucionar lo suyo.",1
"Detenidos *NUMBER* monaguillos gallegos por meter marihuana en el botafumeiro . Detenidos *NUMBER* monaguillos gallegos por meter marihuana en el botafumeiro Lo que empezó según parece como una broma ha acabado con dos monaguillos gallegos pasando la noche en el calabozo tras ser pillados metiendo marihuana en el botafumeiro de la Catedral de Santiago de Compostela.
Al no ser un año jacobeo, ya que el *NUMBER* de Julio no cae en domingo, se usa el botafumeiro en la Catedral de Santiago de Compostela el día *NUMBER* de Enero para celebrar la Epifanía del Señor. Varios de los asistentes declararon que en esta ocasión el santo recinto se llenó de un olor extraño ""no olía como otras veces, era un olor familiar pero no conseguía relacionarlo con nada, pero en la habitación de mi hijo alguna vez huele así"".
Tras finalizar la misa, dos de los monaguillos fueron detenidos por la Policía tras confirmarse que el extraño olor se correspondía a marihuana ""fue una broma que se nos ocurrió durante el cotillón de Nochevieja, compramos medio kilo de maría y lo metimos dentro del botafumeiro, seguro que la gente ha salido de la Catedral más contenta que nunca"". Finalmente han sido liberados sin cargos pero no podrán volver a desempeñar sus funciones como monaguillos.",1
La tasa máxima para un crédito de consumo que podrá cobrar un banco durante agosto será 2586. Así lo certificó la Superintendencia Financiera de Colombia SFC el viernes pasado cuando publicó la tasa de usura que regirá para este mes.La cifra equivale a nueve puntos básicos 009 más frente a la tasa de julio que se certificó en 2586 y representa la primera alza en seis meses.Esto significa que toda entidad que brinde préstamos de consumo y ordinarios como son las tarjetas de crédito debe ajustarse a este porcentaje límite de cobro.Bbva con una tasa de 2549 Banco Falabella con 254 y Banco Popular con 254 son los más cercanos al techo de interés para este tipo de tarjetas. Les siguen Scotiabank Colpatria 2539 Bancoomeva 2525 y Serfinanza 2477.Los bancos Coopcentral Agrario y AV Villas son los que tienen las tasas más bajas para créditos de consumo con 1778 1843 y 204 respectivamente. Les siguen GNB Sudameris 207 Occidente 2249 y Bogotá 2249.A pesar de la subida que tuvo la tasa de usura certificada para este mes es resaltable que sigue estando baja pues está por debajo de lo que se vio en abril de este año y varios puntos porcentuales más baja que antes de que se empezaran a sentir los efectos de la pandemia. Destaco que la banca ha mantenido andando el motor del crédito y ha seguido comprometida con la reactivación de la economía y con tasas de interés favorables para que las familias y las empresas puedan apalancar sus proyectos dijo Alejandro Vera vicepresidente técnico de la Asociación Bancaria y de Entidades Financieras de Colombia Asobancaria.A pesar de la subida que tuvo la tasa de usura certificada para este mes es resaltable que sigue estando baja. Está por debajo de lo que se vio en abril,0
"Lionel Messi y el Cruz Azul, favoritos para el Balón de Plata de la FIFA . Lionel Messi y el Cruz Azul, favoritos para el Balón de Plata de la FIFA
Como todos los aficionados saben, el premio que otorga la FIFA al mejor jugador de futbol del mundo es el prestigioso Balón de Oro. Pero desde hace algunos años ha habido un sector de la industria futbolera mundial para establecer otro premio de cualidades similares.
El día de hoy, la FIFA ha determinado que su decisión ha sido la de instaurar el premio con las características pedidas por los solicitantes.
""Este premio es aun mas especial"", nos dijo en entrevista Gianni Infantino, presidente de la FIFA. ""Su nombre será el de 'Totalmente Prestigioso y Excelentísimo Balón de Plata', y se otorgará a los que casi obtienen la victoria, pero les faltó un poquito, ya sean jugadores o equipos"".
El sistema que utilizará la FIFA para medir quien se llevará tan prestigioso galardón será el de tomar en cuenta los votos de todos los subcampeones, segundos máximos anotadores, y en este año, se tomarán en cuenta a los medalla de plata en los olímpicos. ""Una vez que realice el escrutinio, el ganador será el que quede en segundo lugar en la votación"", añadió Infantino.
Los claros favoritos para recibir este nuevo premio son Lionel Messi, el Cruz Azul y la Selección Holandesa.",1
"La RAE ahora apoya el uso de la “e”: ""Las desigualdades históricas también se notan en el lenguaje” . Los bomberos catalanes están decididos a demostrar cada dos por tres que están a favor de la independencia. En esta ocasión, tras participar en la manifestación que tuvo lugar en Bruselas, los bomberos, supuestamente de todos los catalanes, han dedicado r",1
